Cue,Target,AFS,AFSS
motor,operate,0.034482759,22
motor,repair,0.068965517,22
motor,run,0.034482759,22
motor,see,0.034482759,22
motor,sell,0.034482759,22
motor,start,0.034482759,22
motor,touch,0.034482759,22
motor,transport,0.034482759,22
motor,wash,0.034482759,22
motorbike,bike,0.03125,18
motorbike,break,0.0625,18
motorbike,buy,0.03125,18
motorbike,clean,0.03125,18
motorbike,customize,0.03125,18
motorbike,drive,0.09375,18
motorbike,fix,0.0625,18
motorbike,move,0.03125,18
motorbike,park,0.03125,18
motorbike,pull,0.03125,18
motorbike,push,0.03125,18
motorbike,race,0.03125,18
motorbike,ride,0.3125,18
motorbike,sell,0.03125,18
motorbike,show,0.03125,18
motorbike,sit,0.03125,18
motorbike,speed,0.03125,18
motorbike,transport,0.0625,18
motorboat,buy,0.024390244,25
motorboat,crab,0.024390244,25
motorboat,cruise,0.024390244,25
motorboat,decorate,0.024390244,25
motorboat,drive,0.097560976,25
motorboat,fish,0.097560976,25
motorboat,fix,0.024390244,25
motorboat,float,0.024390244,25
motorboat,hobby,0.024390244,25
motorboat,house,0.024390244,25
motorboat,leisure,0.024390244,25
motorboat,ride,0.12195122,25
motorboat,sail,0.024390244,25
motorboat,sell,0.024390244,25
motorboat,ski,0.024390244,25
motorboat,speed,0.024390244,25
motorboat,swim,0.024390244,25
motorboat,swimm,0.024390244,25
motorboat,talk,0.024390244,25
motorboat,transport,0.073170732,25
motorboat,travel,0.073170732,25
motorboat,tube,0.048780488,25
motorboat,vacation,0.048780488,25
motorboat,waterboard,0.024390244,25
motorboat,watersport,0.024390244,25
motorcycle,bond,0.016666667,33
motorcycle,bring,0.016666667,33
motorcycle,build,0.016666667,33
motorcycle,buy,0.05,33
motorcycle,clean,0.016666667,33
motorcycle,collect,0.033333333,33
motorcycle,compete,0.016666667,33
motorcycle,crash,0.016666667,33
motorcycle,cruise,0.016666667,33
motorcycle,decorate,0.016666667,33
motorcycle,drive,0.1,33
motorcycle,exchange,0.016666667,33
motorcycle,fix,0.016666667,33
motorcycle,fuel,0.016666667,33
motorcycle,joy,0.016666667,33
motorcycle,modify,0.016666667,33
motorcycle,move,0.016666667,33
motorcycle,race,0.016666667,33
motorcycle,refurbish,0.016666667,33
motorcycle,revive,0.016666667,33
motorcycle,ride,0.216666667,33
motorcycle,sell,0.083333333,33
motorcycle,show,0.016666667,33
motorcycle,start,0.016666667,33
motorcycle,steer,0.016666667,33
motorcycle,take,0.016666667,33
motorcycle,transport,0.033333333,33
motorcycle,travel,0.033333333,33
motorcycle,trick,0.016666667,33
motorcycle,turn,0.016666667,33
motorcycle,upgrade,0.016666667,33
motorcycle,wreck,0.033333333,33
motorcycle,wrecke,0.016666667,33
motorcyclist,cruise,0.047619048,13
motorcyclist,cut,0.047619048,13
motorcyclist,drive,0.142857143,13
motorcyclist,fall,0.047619048,13
motorcyclist,flick,0.047619048,13
motorcyclist,follow,0.047619048,13
motorcyclist,play,0.047619048,13
motorcyclist,race,0.047619048,13
motorcyclist,ride,0.333333333,13
motorcyclist,steer,0.047619048,13
motorcyclist,stunt,0.047619048,13
motorcyclist,uber,0.047619048,13
motorcyclist,wave,0.047619048,13
motorist,block,0.035714286,21
motorist,drive,0.178571429,21
motorist,eat,0.035714286,21
motorist,hire,0.035714286,21
motorist,motivate,0.035714286,21
motorist,pick,0.035714286,21
motorist,play,0.035714286,21
motorist,race,0.107142857,21
motorist,research,0.035714286,21
motorist,ride,0.035714286,21
motorist,see,0.035714286,21
motorist,send,0.035714286,21
motorist,slow,0.035714286,21
motorist,speed,0.035714286,21
motorist,stop,0.035714286,21
motorist,store,0.035714286,21
motorist,talk,0.035714286,21
motorist,throw,0.035714286,21
motorist,transport,0.035714286,21
motorist,waive,0.035714286,21
motorist,watch,0.071428571,21
mountain,admire,0.05,13
mountain,bicycle,0.05,13
mountain,bike,0.05,13
mountain,block,0.05,13
mountain,climb,0.3,13
mountain,explore,0.05,13
mountain,hike,0.05,13
mountain,look,0.1,13
mountain,see,0.1,13
mountain,sit,0.05,13
mountain,sled,0.05,13
mountain,summit,0.05,13
mountain,touch,0.05,13
mountainside,admire,0.02,31
mountainside,analyze,0.02,31
mountainside,bike,0.02,31
mountainside,blow,0.04,31
mountainside,build,0.06,31
mountainside,buy,0.02,31
mountainside,camp,0.02,31
mountainside,climb,0.14,31
mountainside,collect,0.02,31
mountainside,enjoy,0.02,31
mountainside,explore,0.04,31
mountainside,farm,0.02,31
mountainside,fish,0.02,31
mountainside,grow,0.02,31
mountainside,hike,0.1,31
mountainside,jump,0.02,31
mountainside,live,0.02,31
mountainside,look,0.04,31
mountainside,observe,0.02,31
mountainside,paint,0.02,31
mountainside,picnic,0.02,31
mountainside,research,0.04,31
mountainside,ride,0.02,31
mountainside,sell,0.02,31
mountainside,sit,0.02,31
mountainside,ski,0.02,31
mountainside,sled,0.02,31
mountainside,snowboard,0.02,31
mountainside,stand,0.02,31
mountainside,take,0.02,31
mountainside,view,0.08,31
mouse,click,0.033333333,21
mouse,eat,0.166666667,21
mouse,entertain,0.033333333,21
mouse,feed,0.033333333,21
mouse,free,0.033333333,21
mouse,help,0.033333333,21
mouse,hug,0.033333333,21
mouse,keep,0.033333333,21
mouse,kill,0.033333333,21
mouse,kiss,0.033333333,21
mouse,move,0.066666667,21
mouse,navigate,0.033333333,21
mouse,pet,0.1,21
mouse,run,0.033333333,21
mouse,scare,0.033333333,21
mouse,scroll,0.066666667,21
mouse,snuggle,0.033333333,21
mouse,squish,0.033333333,21
mouse,touch,0.033333333,21
mouse,trap,0.066666667,21
mouse,work,0.033333333,21
mousetrap,break,0.052631579,7
mousetrap,capture,0.052631579,7
mousetrap,catch,0.315789474,7
mousetrap,inflict,0.052631579,7
mousetrap,kill,0.368421053,7
mousetrap,load,0.052631579,7
mousetrap,trap,0.105263158,7
mousse,apply,0.055555556,13
mousse,bake,0.055555556,13
mousse,decorate,0.055555556,13
mousse,eat,0.277777778,13
mousse,gain,0.055555556,13
mousse,help,0.055555556,13
mousse,keep,0.055555556,13
mousse,make,0.111111111,13
mousse,refrigerate,0.055555556,13
mousse,rot,0.055555556,13
mousse,sculpt,0.055555556,13
mousse,smooth,0.055555556,13
mousse,throw,0.055555556,13
moustache,add,0.041666667,19
moustache,block,0.041666667,19
moustache,care,0.041666667,19
moustache,catch,0.041666667,19
moustache,change,0.041666667,19
moustache,control,0.041666667,19
moustache,cover,0.083333333,19
moustache,flaunt,0.041666667,19
moustache,give,0.041666667,19
moustache,groom,0.041666667,19
moustache,grow,0.083333333,19
moustache,keep,0.041666667,19
moustache,look,0.083333333,19
moustache,shape,0.041666667,19
moustache,shave,0.083333333,19
moustache,trim,0.083333333,19
moustache,twirl,0.041666667,19
moustache,warm,0.041666667,19
moustache,wax,0.041666667,19
mouth,blow,0.025,24
mouth,breathe,0.025,24
mouth,brush,0.025,24
mouth,chew,0.05,24
mouth,clean,0.05,24
mouth,close,0.025,24
mouth,drink,0.05,24
mouth,eat,0.175,24
mouth,express,0.025,24
mouth,fill,0.025,24
mouth,kiss,0.025,24
mouth,open,0.05,24
mouth,pout,0.025,24
mouth,scream,0.025,24
mouth,shut,0.025,24
mouth,sing,0.025,24
mouth,snore,0.025,24
mouth,speak,0.05,24
mouth,suck,0.075,24
mouth,swallow,0.025,24
mouth,talk,0.1,24
mouth,touch,0.025,24
mouth,whisper,0.025,24
mouth,yell,0.025,24
mouthpiece,align,0.045454545,11
mouthpiece,apply,0.045454545,11
mouthpiece,blow,0.090909091,11
mouthpiece,chew,0.045454545,11
mouthpiece,clean,0.090909091,11
mouthpiece,destroy,0.045454545,11
mouthpiece,distract,0.045454545,11
mouthpiece,protect,0.272727273,11
mouthpiece,throw away,0.045454545,11
mouthpiece,touch,0.045454545,11
mouthpiece,wear,0.227272727,11
mouthwash,buy,0.03125,21
mouthwash,clean,0.21875,21
mouthwash,cleanse,0.03125,21
mouthwash,cover,0.03125,21
mouthwash,disinfect,0.0625,21
mouthwash,drink,0.0625,21
mouthwash,dump,0.03125,21
mouthwash,freshan,0.03125,21
mouthwash,freshen,0.0625,21
mouthwash,gargle,0.0625,21
mouthwash,grow,0.03125,21
mouthwash,kill,0.03125,21
mouthwash,pour,0.03125,21
mouthwash,rinse,0.0625,21
mouthwash,steal,0.03125,21
mouthwash,step on,0.03125,21
mouthwash,swallow,0.03125,21
mouthwash,swish,0.03125,21
mouthwash,throw,0.03125,21
mouthwash,throw away,0.03125,21
mouthwash,wash,0.03125,21
mucous,blow,0.2,15
mucous,collect,0.05,15
mucous,cough,0.05,15
mucous,facilitate,0.05,15
mucous,guard,0.05,15
mucous,moisturize,0.05,15
mucous,produce,0.05,15
mucous,protect,0.1,15
mucous,sample,0.05,15
mucous,sneeze,0.1,15
mucous,sniff,0.05,15
mucous,study,0.05,15
mucous,test,0.05,15
mucous,throw,0.05,15
mucous,wipe,0.05,15
mucus,blow,0.230769231,10
mucus,choke,0.076923077,10
mucus,cough,0.076923077,10
mucus,defense,0.076923077,10
mucus,fight,0.076923077,10
mucus,protect,0.076923077,10
mucus,sniff,0.076923077,10
mucus,spit,0.153846154,10
mucus,swallow,0.076923077,10
mucus,trap,0.076923077,10
mud,bathe,0.071428571,21
mud,build,0.071428571,21
mud,cover,0.035714286,21
mud,damage,0.035714286,21
mud,drive,0.035714286,21
mud,eat,0.035714286,21
mud,fall,0.035714286,21
mud,jump,0.035714286,21
mud,lay,0.035714286,21
mud,make,0.035714286,21
mud,play,0.107142857,21
mud,roll,0.035714286,21
mud,roll in,0.035714286,21
mud,smoosh,0.035714286,21
mud,splash,0.035714286,21
mud,spread,0.071428571,21
mud,step on,0.035714286,21
mud,stomp,0.035714286,21
mud,stuck,0.035714286,21
mud,throw,0.107142857,21
mud,walk,0.035714286,21
muffin,bake,0.106382979,22
muffin,brag,0.021276596,22
muffin,bring,0.021276596,22
muffin,buy,0.042553191,22
muffin,cook,0.042553191,22
muffin,create,0.021276596,22
muffin,decorate,0.042553191,22
muffin,design,0.021276596,22
muffin,eat,0.29787234,22
muffin,enjoy,0.021276596,22
muffin,give,0.021276596,22
muffin,make,0.021276596,22
muffin,mush,0.021276596,22
muffin,pick,0.021276596,22
muffin,say,0.021276596,22
muffin,sell,0.063829787,22
muffin,serve,0.021276596,22
muffin,share,0.021276596,22
muffin,smash,0.042553191,22
muffin,sniff,0.021276596,22
muffin,throw,0.063829787,22
muffin,weapon,0.021276596,22
muffler,audit,0.043478261,21
muffler,block,0.043478261,21
muffler,blow,0.086956522,21
muffler,buy,0.043478261,21
muffler,drive,0.043478261,21
muffler,fix,0.043478261,21
muffler,gift,0.043478261,21
muffler,install,0.043478261,21
muffler,kill,0.043478261,21
muffler,modify,0.043478261,21
muffler,mute,0.043478261,21
muffler,noise,0.043478261,21
muffler,quiet,0.043478261,21
muffler,race,0.043478261,21
muffler,reduce,0.043478261,21
muffler,remove,0.043478261,21
muffler,replace,0.043478261,21
muffler,scream,0.043478261,21
muffler,sell,0.043478261,21
muffler,steal,0.086956522,21
muffler,unblock,0.043478261,21
Mug,break,0.068965517,16
Mug,clean,0.034482759,16
Mug,coffee,0.034482759,16
Mug,conceal,0.034482759,16
Mug,crack,0.034482759,16
Mug,drink,0.413793103,16
Mug,dry,0.034482759,16
Mug,fill,0.034482759,16
Mug,hold,0.034482759,16
Mug,paint,0.068965517,16
Mug,place,0.034482759,16
Mug,tea,0.034482759,16
Mug,threaten,0.034482759,16
Mug,trace,0.034482759,16
Mug,war,0.034482759,16
Mug,wash,0.034482759,16
mulberry,bake,0.025641026,29
mulberry,buy,0.025641026,29
mulberry,chew,0.025641026,29
mulberry,chill,0.025641026,29
mulberry,chop,0.025641026,29
mulberry,climb,0.025641026,29
mulberry,collect,0.025641026,29
mulberry,cook,0.051282051,29
mulberry,dry,0.025641026,29
mulberry,eat,0.128205128,29
mulberry,freeze,0.025641026,29
mulberry,look,0.025641026,29
mulberry,mix,0.025641026,29
mulberry,paint,0.025641026,29
mulberry,pick,0.076923077,29
mulberry,sell,0.025641026,29
mulberry,serve,0.025641026,29
mulberry,sprinkle,0.025641026,29
mulberry,squash,0.051282051,29
mulberry,squish,0.051282051,29
mulberry,store,0.025641026,29
mulberry,substitute,0.025641026,29
mulberry,swallow,0.025641026,29
mulberry,throw,0.051282051,29
mulberry,top,0.025641026,29
mulberry,treat,0.025641026,29
mulberry,trim,0.025641026,29
mulberry,wash,0.025641026,29
mulberry,wear,0.025641026,29
mulch,area,0.04,18
mulch,brighten,0.04,18
mulch,cover,0.04,18
mulch,decorate,0.16,18
mulch,fertilize,0.04,18
mulch,food,0.04,18
mulch,garden,0.16,18
mulch,grow,0.08,18
mulch,lay out,0.04,18
mulch,live,0.04,18
mulch,look,0.04,18
mulch,nourish,0.04,18
mulch,place,0.04,18
mulch,prevent,0.04,18
mulch,protect,0.04,18
mulch,retain,0.04,18
mulch,spread,0.04,18
mulch,step on,0.04,18
mule,breed,0.035714286,19
mule,care,0.035714286,19
mule,clean,0.035714286,19
mule,drink,0.035714286,19
mule,educate,0.035714286,19
mule,fix,0.035714286,19
mule,friend,0.035714286,19
mule,haul,0.071428571,19
mule,keep,0.035714286,19
mule,look,0.035714286,19
mule,partake,0.035714286,19
mule,pet,0.107142857,19
mule,pull,0.035714286,19
mule,raise,0.035714286,19
mule,ride,0.25,19
mule,shave,0.035714286,19
mule,sit,0.035714286,19
mule,spank,0.035714286,19
mule,tame,0.035714286,19
mullet,attract,0.105263158,13
mullet,beautify,0.052631579,13
mullet,comb,0.052631579,13
mullet,cut,0.157894737,13
mullet,exist,0.052631579,13
mullet,look,0.105263158,13
mullet,protect,0.052631579,13
mullet,pull,0.052631579,13
mullet,repel,0.052631579,13
mullet,shave,0.052631579,13
mullet,stay,0.052631579,13
mullet,style,0.105263158,13
mullet,wear,0.105263158,13
mullets,avoid,0.032258065,20
mullets,braid,0.032258065,20
mullets,brush,0.032258065,20
mullets,burn,0.032258065,20
mullets,comb,0.032258065,20
mullets,curl,0.032258065,20
mullets,cut,0.225806452,20
mullets,cute,0.032258065,20
mullets,dress,0.032258065,20
mullets,dye,0.032258065,20
mullets,enjoy,0.032258065,20
mullets,entertain,0.032258065,20
mullets,gel,0.032258065,20
mullets,grow,0.064516129,20
mullets,hate,0.032258065,20
mullets,shave,0.096774194,20
mullets,straighten,0.032258065,20
mullets,sty,0.032258065,20
mullets,throw,0.032258065,20
mullets,wear,0.096774194,20
mum,admire,0.027777778,28
mum,ask,0.027777778,28
mum,call,0.027777778,28
mum,care,0.027777778,28
mum,clean,0.027777778,28
mum,comfort,0.027777778,28
mum,communicate,0.027777778,28
mum,cook,0.027777778,28
mum,cry,0.027777778,28
mum,decorate,0.083333333,28
mum,foster,0.027777778,28
mum,friend,0.027777778,28
mum,help,0.027777778,28
mum,homecom,0.027777778,28
mum,hug,0.027777778,28
mum,laugh,0.027777778,28
mum,look,0.027777778,28
mum,love,0.166666667,28
mum,provide,0.027777778,28
mum,safety,0.027777778,28
mum,say,0.027777778,28
mum,support,0.027777778,28
mum,take,0.055555556,28
mum,talk,0.027777778,28
mum,visit,0.027777778,28
mum,walk,0.027777778,28
mum,write,0.027777778,28
mum,yell,0.027777778,28
munitions,control,0.142857143,11
munitions,decorate,0.071428571,11
munitions,defense,0.071428571,11
munitions,display,0.071428571,11
munitions,fire,0.142857143,11
munitions,genocide,0.071428571,11
munitions,harm,0.071428571,11
munitions,load,0.142857143,11
munitions,shoot,0.071428571,11
munitions,war,0.071428571,11
munitions,weapon,0.071428571,11
muscle,break,0.013333333,41
muscle,breathe,0.013333333,41
muscle,build,0.013333333,41
muscle,carry,0.026666667,41
muscle,compete,0.013333333,41
muscle,contract,0.013333333,41
muscle,drop,0.013333333,41
muscle,eat,0.026666667,41
muscle,flex,0.08,41
muscle,grasp,0.013333333,41
muscle,heal,0.013333333,41
muscle,impress,0.013333333,41
muscle,injure,0.013333333,41
muscle,intimidate,0.013333333,41
muscle,jump,0.026666667,41
muscle,kick,0.013333333,41
muscle,lift,0.106666667,41
muscle,lose,0.013333333,41
muscle,move,0.08,41
muscle,perform,0.013333333,41
muscle,pick,0.04,41
muscle,play,0.04,41
muscle,pull,0.026666667,41
muscle,punch,0.013333333,41
muscle,push,0.026666667,41
muscle,relax,0.013333333,41
muscle,run,0.053333333,41
muscle,show,0.013333333,41
muscle,sit,0.013333333,41
muscle,smile,0.013333333,41
muscle,stand,0.013333333,41
muscle,strengthen,0.013333333,41
muscle,stretch,0.013333333,41
muscle,study,0.013333333,41
muscle,take,0.013333333,41
muscle,tear,0.026666667,41
muscle,tense,0.013333333,41
muscle,throw,0.013333333,41
muscle,type,0.013333333,41
muscle,work,0.053333333,41
muscle,workout,0.026666667,41
museum,admire,0.032258065,24
museum,build,0.032258065,24
museum,discover,0.032258065,24
museum,display,0.032258065,24
museum,draw,0.032258065,24
museum,educate,0.032258065,24
museum,entertain,0.032258065,24
museum,explore,0.032258065,24
museum,hold,0.032258065,24
museum,interact,0.032258065,24
museum,learn,0.129032258,24
museum,look,0.161290323,24
museum,observe,0.032258065,24
museum,paint,0.032258065,24
museum,preserve,0.032258065,24
museum,question,0.032258065,24
museum,reflect,0.032258065,24
museum,see,0.032258065,24
museum,show,0.032258065,24
museum,spend day,0.032258065,24
museum,steal from,0.032258065,24
museum,take,0.032258065,24
museum,trip,0.032258065,24
museum,watch,0.032258065,24
mushroom,bake,0.035714286,16
mushroom,cook,0.178571429,16
mushroom,decompose,0.035714286,16
mushroom,dice,0.035714286,16
mushroom,eat,0.25,16
mushroom,fry,0.035714286,16
mushroom,gather,0.035714286,16
mushroom,grow,0.107142857,16
mushroom,mince,0.035714286,16
mushroom,pick,0.035714286,16
mushroom,plan,0.035714286,16
mushroom,poison,0.035714286,16
mushroom,sautee,0.035714286,16
mushroom,sear,0.035714286,16
mushroom,smell,0.035714286,16
mushroom,top,0.035714286,16
musician,celebrate,0.021276596,22
musician,conduct,0.021276596,22
musician,criticize,0.021276596,22
musician,direct,0.021276596,22
musician,draw,0.021276596,22
musician,entertain,0.042553191,22
musician,envy,0.021276596,22
musician,hear,0.042553191,22
musician,jam,0.021276596,22
musician,learn,0.021276596,22
musician,listen,0.106382979,22
musician,music,0.106382979,22
musician,perform,0.021276596,22
musician,play,0.191489362,22
musician,practice,0.021276596,22
musician,read,0.063829787,22
musician,sight-read,0.021276596,22
musician,sing,0.085106383,22
musician,sound,0.042553191,22
musician,talk,0.042553191,22
musician,teach,0.021276596,22
musician,write,0.021276596,22
musket,collect,0.052631579,12
musket,decorate,0.105263158,12
musket,fight,0.105263158,12
musket,fire,0.052631579,12
musket,hit,0.052631579,12
musket,hunt,0.105263158,12
musket,place,0.052631579,12
musket,protect,0.052631579,12
musket,safety,0.052631579,12
musket,shoot,0.263157895,12
musket,stab,0.052631579,12
musket,throw,0.052631579,12
mustache,attract,0.034482759,20
mustache,brush,0.034482759,20
mustache,change,0.034482759,20
mustache,comb,0.034482759,20
mustache,cover,0.034482759,20
mustache,decorate,0.034482759,20
mustache,disguise,0.034482759,20
mustache,drink,0.034482759,20
mustache,eat,0.034482759,20
mustache,experiment,0.034482759,20
mustache,groom,0.034482759,20
mustache,grow,0.103448276,20
mustache,kiss,0.034482759,20
mustache,protect,0.034482759,20
mustache,see,0.034482759,20
